Elapsed Time (ms),Response Time (ms),Alphabet,Correct,Error Type,Pitch,Yaw,Roll,std_pitch,var_pitch,mean_pitch,mode_pitch,median_pitch,std_yaw,var_yaw,mean_yaw,mode_yaw,median_yaw,std_roll,var_roll,mean_roll,mode_roll,median_roll,Attentive
553057,2000,X,Yes,None,180,182,174,0.00,0.00,180.00,180.00,180.00,0.00,0.00,182.00,182.00,182.00,0.00,0.00,174.00,174.00,174.00,1
555061,2000,x,Yes,None,180,182,174,0.00,0.00,180.00,180.00,180.00,0.00,0.00,182.00,182.00,182.00,0.00,0.00,174.00,174.00,174.00,1
555812,750,Y,Yes,None,180,182,174,0.00,0.00,180.00,180.00,180.00,0.00,0.00,182.00,182.00,182.00,0.00,0.00,174.00,174.00,174.00,1
558222,1159,U,Yes,None,180,182,174,0.00,0.00,180.00,180.00,180.00,0.00,0.00,182.00,182.00,182.00,0.00,0.00,174.00,174.00,174.00,1
560060,981,C,Yes,None,180,182,174,0.00,0.00,180.00,180.00,180.00,0.32,0.10,182.11,182.00,182.00,0.00,0.00,174.00,174.00,174.00,1
562312,1221,U,Yes,None,180,182,174,4.35,18.93,177.45,180.00,180.00,30.27,916.45,204.22,182.00,183.00,4.16,17.30,173.13,174.00,174.00,1
564745,1650,H,Yes,None,180,182,174,5.41,29.22,171.50,167.00,168.00,28.56,815.87,240.29,263.00,254.00,7.24,52.43,166.90,160.00,166.00,1
567112,2000,X,Yes,None,166,260,162,6.60,43.52,173.50,167.00,174.00,39.38,1550.95,221.61,263.00,219.00,6.93,47.97,167.00,160.00,168.00,1
569123,2000,x,Yes,None,167,263,160,3.63,13.18,179.30,1.00,181.00,20.50,420.13,189.19,183.00,183.00,3.56,12.69,172.37,173.00,173.00,1
570209,1086,C,Yes,None,179,179,170,0.54,0.29,180.87,1.00,181.00,3.43,11.78,181.30,183.00,182.00,1.62,2.61,173.77,173.00,173.00,1
571896,767,R,Yes,None,181,184,173,0.00,0.00,181.00,1.00,181.00,1.11,1.24,181.93,182.00,182.00,0.59,0.35,173.43,173.00,173.00,1
575039,1905,b,Yes,None,181,182,174,0.00,0.00,181.00,1.00,181.00,1.03,1.06,179.86,179.00,180.00,0.41,0.17,174.03,174.00,174.00,1
576002,863,Z,Yes,None,181,179,175,0.00,0.00,181.00,1.00,181.00,0.57,0.32,179.58,180.00,180.00,0.27,0.07,174.08,174.00,174.00,1
577823,683,F,Yes,None,181,179,174,0.00,0.00,181.00,1.00,181.00,0.50,0.25,179.44,179.00,179.00,0.00,0.00,174.00,174.00,174.00,1
579803,646,G,Yes,None,181,180,174,0.00,0.00,181.00,1.00,181.00,0.49,0.24,179.40,179.00,179.00,0.00,0.00,174.00,174.00,174.00,1
582290,1122,F,Yes,None,181,179,174,0.00,0.00,181.00,1.00,181.00,0.24,0.06,179.06,179.00,179.00,0.00,0.00,174.00,174.00,174.00,1
584036,863,O,Yes,None,181,179,174,0.00,0.00,181.00,1.00,181.00,0.13,0.02,179.02,179.00,179.00,0.00,0.00,174.00,174.00,174.00,1
585790,616,V,Yes,None,181,179,174,0.00,0.00,181.00,1.00,181.00,0.00,0.00,179.00,179.00,179.00,0.00,0.00,174.00,174.00,174.00,1
588041,850,a,Yes,None,181,179,174,0.10,0.01,181.01,1.00,181.00,0.00,0.00,179.00,179.00,179.00,0.00,0.00,174.00,174.00,174.00,1
590691,1489,M,Yes,None,181,179,174,0.35,0.12,181.14,1.00,181.00,0.00,0.00,179.00,179.00,179.00,0.00,0.00,174.00,174.00,174.00,1
593224,2000,K,No,Omission,181,179,174,0.44,0.19,181.26,1.00,181.00,4.98,24.77,175.83,179.00,179.00,0.77,0.60,173.51,174.00,174.00,0
593322,98,E,Yes,None,181,179,174,0.45,0.20,181.28,1.00,181.00,4.96,24.57,175.75,179.00,179.00,0.79,0.62,173.47,174.00,174.00,1
596720,1479,N,Yes,None,181,171,173,0.41,0.17,181.79,2.00,182.00,4.46,19.90,175.01,178.00,178.00,0.39,0.15,172.81,173.00,173.00,1
599274,2000,x,Yes,None,182,178,173,0.00,0.00,182.00,2.00,182.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,173.00,173.00,173.00,1
601287,2000,X,Yes,None,182,178,173,0.00,0.00,182.00,2.00,182.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,173.00,173.00,173.00,1
603301,2000,x,Yes,None,182,178,173,0.00,0.00,182.00,2.00,182.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,173.00,173.00,173.00,1
604266,965,M,Yes,None,182,178,173,0.00,0.00,182.00,2.00,182.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,173.00,173.00,173.00,1
607329,2000,x,Yes,None,182,178,173,0.00,0.00,182.00,2.00,182.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,173.00,173.00,173.00,1
607868,538,Q,Yes,None,182,178,173,0.00,0.00,182.00,2.00,182.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,173.00,173.00,173.00,1
609984,650,N,Yes,None,182,178,173,0.00,0.00,182.00,2.00,182.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,173.00,173.00,173.00,1
612519,1182,I,Yes,None,182,178,173,0.00,0.00,182.00,2.00,182.00,0.00,0.00,178.00,178.00,178.00,0.00,0.00,173.00,173.00,173.00,1
614202,850,C,Yes,None,182,178,173,0.80,0.64,181.70,2.00,182.00,2.52,6.33,178.96,178.00,178.00,0.33,0.11,172.88,173.00,173.00,1
617369,2000,X,Yes,None,182,178,173,1.32,1.74,180.06,180.00,180.00,10.02,100.39,184.74,178.00,180.00,3.25,10.54,174.87,173.00,173.00,1
619386,2000,x,Yes,None,179,185,173,1.06,1.11,180.06,1.00,180.00,10.05,100.95,184.05,179.00,179.00,2.86,8.19,175.78,174.00,175.00,1
621402,2000,X,Yes,None,179,182,177,3.14,9.87,179.52,1.00,180.00,0.72,0.52,178.95,179.00,179.00,1.20,1.43,174.40,174.00,174.00,1
623419,2000,x,Yes,None,181,179,174,5.31,28.19,175.46,180.00,178.00,0.44,0.20,179.27,179.00,179.00,0.59,0.34,174.42,174.00,174.00,1
625429,2000,X,Yes,None,180,179,174,3.34,11.16,172.62,353.00,173.00,0.49,0.24,179.38,179.00,179.00,0.59,0.34,174.58,175.00,175.00,1
627002,1572,T,Yes,None,169,180,175,1.67,2.79,173.03,174.00,174.00,0.48,0.23,179.64,180.00,180.00,0.47,0.22,174.33,174.00,174.00,1
628335,900,B,Yes,None,174,180,174,0.69,0.48,174.01,174.00,174.00,0.75,0.56,179.26,179.00,179.00,0.51,0.26,174.06,174.00,174.00,1
630952,1516,M,Yes,None,174,180,174,1.72,2.97,175.65,355.00,175.00,2.54,6.48,177.25,178.00,178.00,0.50,0.25,173.48,173.00,173.00,1
632923,1470,O,Yes,None,175,178,174,1.63,2.67,177.31,179.00,178.00,1.95,3.81,176.36,177.00,177.00,0.31,0.10,173.11,173.00,173.00,1
634532,1068,K,Yes,None,176,171,173,0.73,0.53,178.47,179.00,179.00,1.35,1.82,176.49,177.00,177.00,0.23,0.05,173.06,173.00,173.00,1
636549,1083,I,Yes,None,179,177,173,0.44,0.20,178.73,179.00,179.00,1.59,2.52,176.58,177.00,177.00,0.00,0.00,173.00,173.00,173.00,1
639366,1899,S,Yes,None,179,177,173,0.60,0.36,179.54,179.00,179.00,3.56,12.70,174.91,177.00,177.00,0.44,0.19,172.74,173.00,173.00,1
641496,2000,X,Yes,None,179,168,173,0.38,0.14,179.97,180.00,180.00,3.48,12.09,175.24,177.00,177.00,0.50,0.25,172.54,173.00,173.00,1
643432,1935,Y,Yes,None,180,177,172,0.18,0.03,180.03,180.00,180.00,0.00,0.00,177.00,177.00,177.00,0.48,0.23,172.65,173.00,173.00,1
645501,2000,X,Yes,None,180,177,172,0.00,0.00,180.00,0.00,180.00,0.00,0.00,177.00,177.00,177.00,0.47,0.22,172.68,173.00,173.00,1
646411,910,K,Yes,None,180,177,173,0.31,0.10,180.11,180.00,180.00,0.50,0.25,177.18,177.00,177.00,0.48,0.23,172.63,173.00,173.00,1
648367,855,x,No,Commission,180,177,173,0.70,0.49,180.63,180.00,180.50,2.60,6.74,179.17,177.00,178.00,4.53,20.54,175.41,172.00,173.00,0
650320,803,H,Yes,None,180,177,172,0.56,0.32,181.11,1.00,181.00,3.55,12.62,182.89,186.00,183.00,4.05,16.44,177.96,179.00,179.00,1
652952,1432,B,Yes,None,181,181,181,0.35,0.13,181.15,1.00,181.00,5.69,32.32,180.49,186.00,181.00,2.23,4.98,177.30,179.00,179.00,1
655182,1663,a,Yes,None,181,185,179,3.15,9.90,179.42,1.00,181.00,59.51,3541.66,150.72,178.00,175.00,1.55,2.40,175.74,174.00,176.00,1
657535,2000,X,Yes,None,181,179,174,3.21,10.31,178.38,1.00,178.00,60.03,3603.40,151.91,178.00,178.00,1.93,3.73,175.15,174.00,175.00,1
658118,583,R,Yes,None,181,178,174,3.15,9.90,178.21,1.00,177.50,60.11,3613.50,151.96,178.00,178.00,1.91,3.66,175.22,174.00,175.00,1
661168,1133,W,Yes,None,177,184,171,0.75,0.56,176.91,177.00,177.00,1.90,3.62,179.02,178.00,178.00,1.03,1.07,174.67,175.00,175.00,1
662701,654,R,Yes,None,178,180,175,0.88,0.77,177.00,357.00,177.00,1.92,3.69,179.07,178.00,178.00,0.86,0.74,174.76,175.00,175.00,1
664998,947,V,Yes,None,177,177,175,1.46,2.14,178.07,359.00,178.00,1.97,3.87,179.00,178.00,179.00,1.69,2.87,175.88,177.00,177.00,1
668056,2000,X,Yes,None,179,179,177,1.88,3.52,179.07,180.00,179.00,1.04,1.08,177.67,178.00,178.00,1.17,1.36,178.30,178.00,178.00,1
668640,583,W,Yes,None,179,178,177,2.37,5.63,178.68,180.00,179.00,1.81,3.27,177.91,177.00,178.00,1.22,1.49,178.42,178.00,178.00,1
670840,767,P,Yes,None,180,177,177,2.76,7.61,178.07,359.00,179.00,3.96,15.64,180.66,177.00,179.00,2.92,8.55,179.80,179.00,179.00,1
674088,2000,X,Yes,None,177,184,188,2.74,7.49,176.16,174.00,176.00,8.47,71.76,178.17,178.00,178.00,3.64,13.24,177.53,177.00,177.00,1
674840,752,T,Yes,None,182,188,177,3.31,10.98,176.66,174.00,176.00,8.54,72.87,177.01,178.00,178.00,2.94,8.66,176.62,177.00,177.00,1
676789,696,D,Yes,None,174,168,177,2.82,7.93,176.94,176.00,176.00,7.88,62.09,175.91,177.00,177.00,2.69,7.22,176.08,176.00,176.00,1
680097,2000,x,Yes,None,178,179,176,1.86,3.45,175.36,174.00,175.00,3.41,11.62,178.60,179.00,178.00,1.23,1.52,175.21,176.00,175.00,1
682115,2000,X,Yes,None,178,179,176,1.43,2.05,175.04,176.00,175.00,8.25,67.99,184.15,179.00,183.00,0.77,0.59,174.70,175.00,175.00,1
682679,563,T,Yes,None,174,179,175,1.44,2.08,175.12,176.00,176.00,8.63,74.51,185.31,183.00,183.00,0.80,0.64,174.45,175.00,175.00,1
684651,516,N,Yes,None,175,185,174,0.66,0.43,176.34,176.00,176.00,8.94,79.94,184.69,177.00,183.00,0.90,0.82,174.13,175.00,174.00,1
687103,950,a,Yes,None,177,209,175,0.64,0.41,176.62,176.00,177.00,6.50,42.26,176.39,173.00,176.00,0.48,0.23,173.30,173.00,173.00,1
688902,738,J,Yes,None,177,177,173,0.93,0.86,177.03,178.00,177.00,2.35,5.51,173.76,173.00,174.00,0.49,0.24,173.40,173.00,173.00,1
690957,788,T,Yes,None,176,168,173,0.46,0.21,177.82,178.00,178.00,1.55,2.39,174.04,175.00,175.00,0.41,0.17,173.79,174.00,174.00,1
694176,2000,X,Yes,None,178,175,174,0.32,0.10,178.11,178.00,178.00,2.44,5.95,177.47,180.00,178.00,0.42,0.18,174.16,174.00,174.00,1
694576,399,x,No,Commission,178,175,174,0.33,0.11,178.13,178.00,178.00,2.58,6.66,177.97,180.00,179.00,0.81,0.65,174.35,174.00,174.00,0
698195,2000,X,Yes,None,179,180,174,12.82,164.24,185.49,359.00,179.00,6.83,46.61,181.60,180.00,180.00,2.60,6.75,174.85,174.00,175.00,1
699145,950,R,Yes,None,178,179,175,16.55,273.81,192.09,359.00,180.00,8.73,76.30,184.30,183.00,183.00,3.01,9.03,174.71,171.00,175.00,1
701078,871,T,Yes,None,179,174,175,16.28,265.16,192.66,177.00,184.00,18.11,327.83,198.70,220.00,194.00,2.55,6.50,173.79,171.00,174.00,1
704227,2000,x,Yes,None,191,212,179,3.49,12.15,177.83,177.00,177.00,33.28,1107.61,193.30,220.00,217.00,3.69,13.58,171.92,173.00,173.00,1
706244,2000,X,Yes,None,177,220,173,2.39,5.73,177.56,179.00,178.00,25.77,664.22,178.30,185.00,182.00,3.44,11.86,171.83,174.00,173.00,1
708261,2000,H,No,Omission,179,164,171,0.88,0.78,178.68,178.00,179.00,5.30,28.09,183.46,185.00,184.00,0.85,0.72,174.01,174.00,174.00,0
710272,2000,x,Yes,None,179,182,174,3.47,12.07,175.92,178.00,178.00,9.66,93.25,188.41,185.00,185.50,1.06,1.13,174.31,174.00,174.00,1
710294,22,X,No,Commission,179,182,174,3.47,12.04,175.91,178.00,178.00,9.70,94.12,188.37,185.00,185.50,1.07,1.15,174.30,174.00,174.00,0
714279,2000,x,Yes,None,170,197,175,1.24,1.54,176.65,177.00,177.00,4.31,18.60,174.75,174.00,174.00,0.51,0.26,172.92,173.00,173.00,1
714894,614,A,Yes,None,176,174,173,0.14,0.02,177.01,177.00,177.00,1.45,2.10,173.80,175.00,174.00,0.36,0.13,172.85,173.00,173.00,1
716948,668,M,Yes,None,177,174,173,1.95,3.81,176.72,357.00,177.00,11.72,137.35,169.64,175.00,175.00,1.46,2.12,172.48,173.00,173.00,1
719148,856,Y,Yes,None,177,175,173,2.28,5.18,175.90,357.00,176.00,12.56,157.76,171.35,175.00,175.50,2.13,4.54,173.42,173.00,173.00,1
722301,2000,x,Yes,None,176,180,175,0.91,0.82,175.51,176.00,176.00,1.19,1.41,177.21,176.00,177.00,0.81,0.65,174.43,174.00,174.00,1
722951,649,T,Yes,None,173,178,176,0.56,0.31,175.79,176.00,176.00,0.76,0.58,176.87,177.00,177.00,0.54,0.29,174.18,174.00,174.00,1
725052,749,D,Yes,None,176,177,174,0.00,0.00,176.00,176.00,176.00,0.47,0.22,176.68,177.00,177.00,0.00,0.00,174.00,174.00,174.00,1
728325,2000,x,Yes,None,176,177,174,0.00,0.00,176.00,176.00,176.00,0.32,0.10,176.88,177.00,177.00,0.00,0.00,174.00,174.00,174.00,1
728825,499,N,Yes,None,176,177,174,0.00,0.00,176.00,176.00,176.00,0.32,0.10,176.88,177.00,177.00,0.00,0.00,174.00,174.00,174.00,1
732360,2000,x,Yes,None,176,177,174,15.02,225.69,189.54,176.00,182.00,11.85,140.40,187.38,177.00,181.00,1.59,2.53,173.79,174.00,174.00,1
734379,2000,X,Yes,None,211,200,171,12.60,158.72,193.59,3.00,191.00,10.76,115.88,188.02,177.00,185.00,1.60,2.55,174.01,174.00,174.00,1
736162,1783,V,Yes,None,178,177,176,9.85,97.08,183.61,175.00,183.00,4.07,16.59,180.63,177.00,179.00,1.90,3.62,174.73,176.00,175.00,1
738395,2000,L,No,Omission,190,181,175,9.64,92.86,179.59,177.00,177.00,3.44,11.80,180.33,181.00,181.00,1.11,1.23,176.19,177.00,177.00,0
739759,1364,F,Yes,None,177,177,176,2.85,8.10,176.10,177.00,177.00,10.09,101.89,183.38,177.00,181.00,1.72,2.97,175.87,177.00,177.00,1
741346,950,W,Yes,None,172,176,176,2.02,4.06,178.01,179.00,179.00,10.20,103.94,183.09,177.00,180.00,1.99,3.94,174.85,177.00,175.00,1
742929,516,V,Yes,None,177,181,177,0.83,0.68,179.05,179.00,179.00,10.49,110.04,182.09,177.00,177.00,1.53,2.33,174.02,174.00,174.00,1
744980,556,J,Yes,None,180,177,173,3.41,11.61,176.92,179.00,179.00,31.12,968.43,196.18,177.00,178.00,1.30,1.68,174.42,174.00,174.00,1
746996,566,D,Yes,None,179,177,174,3.74,13.96,174.22,179.00,173.00,34.89,1217.01,221.14,177.00,232.00,1.17,1.36,175.15,174.00,175.00,1
750431,2000,X,Yes,None,170,261,174,2.84,8.07,176.87,180.00,177.00,31.76,1008.59,193.20,176.00,176.00,1.20,1.43,174.51,174.00,174.00,1
752442,2000,B,No,Omission,179,180,177,1.45,2.12,177.87,357.00,177.00,13.74,188.79,163.70,176.00,170.00,0.91,0.82,173.98,174.00,174.00,0
752881,438,U,Yes,None,180,176,175,1.35,1.81,177.74,357.00,177.00,13.56,183.87,163.47,176.00,169.50,0.91,0.83,174.00,174.00,174.00,1
756460,2000,M,No,Omission,176,150,176,2.57,6.61,176.07,179.00,177.00,19.36,374.65,173.72,175.00,175.00,1.01,1.02,175.15,175.00,175.00,0
757893,1433,Q,Yes,None,178,183,176,2.32,5.40,175.41,176.00,175.00,11.37,129.25,178.62,175.00,175.00,0.70,0.49,175.34,175.00,175.00,1
759761,1290,X,No,Commission,172,175,176,11.82,139.65,180.67,176.00,176.00,4.53,20.50,173.53,175.00,174.00,0.67,0.45,175.50,175.00,175.00,0
761194,718,E,Yes,None,176,175,175,17.97,322.79,190.49,176.00,182.50,7.24,52.48,176.40,173.00,175.00,1.27,1.60,174.88,175.00,175.00,1
763092,614,a,Yes,None,176,173,175,18.88,356.29,197.53,357.00,192.00,4.76,22.68,180.74,179.00,179.00,1.67,2.78,173.89,172.00,174.00,1
766512,2000,G,No,Omission,227,187,174,11.60,134.59,185.28,357.00,180.00,3.43,11.78,180.15,178.00,179.00,2.37,5.60,173.43,172.00,173.00,0
768515,2000,F,No,Omission,179,177,174,8.49,72.03,181.55,176.00,178.00,3.39,11.52,179.45,177.00,178.00,2.71,7.36,175.24,177.00,177.00,0
768912,396,S,Yes,None,179,178,173,8.58,73.54,181.32,176.00,177.00,3.40,11.56,179.42,177.00,178.00,2.67,7.12,175.47,177.00,177.00,1
771232,705,L,Yes,None,177,177,180,0.45,0.20,176.29,176.00,176.00,0.48,0.23,177.36,177.00,177.00,0.79,0.62,177.03,177.00,177.00,1
774532,2000,x,Yes,None,177,177,177,0.42,0.18,176.77,177.00,177.00,0.34,0.11,177.13,177.00,177.00,0.43,0.19,176.25,176.00,176.00,1
774899,366,Z,Yes,None,177,177,177,0.42,0.18,176.77,177.00,177.00,0.34,0.11,177.13,177.00,177.00,0.38,0.15,176.18,176.00,176.00,1
777010,461,I,Yes,None,177,177,176,0.32,0.10,176.89,177.00,177.00,0.06,0.00,177.00,177.00,177.00,0.00,0.00,176.00,176.00,176.00,1
779980,1419,Y,Yes,None,177,177,176,0.47,0.23,176.34,176.00,176.00,0.37,0.14,177.16,177.00,177.00,0.00,0.00,176.00,176.00,176.00,1
781261,694,J,Yes,None,177,177,176,0.46,0.21,176.31,176.00,176.00,2.26,5.10,178.40,177.00,177.00,0.10,0.01,175.99,176.00,176.00,1
783321,743,Q,Yes,None,176,177,176,1.14,1.29,177.20,176.00,177.00,9.79,95.89,172.77,177.00,177.00,1.32,1.73,175.03,176.00,176.00,1
786594,2000,x,Yes,None,178,174,175,0.91,0.83,179.25,359.00,179.00,9.98,99.59,166.92,180.00,168.00,1.38,1.90,173.64,173.00,173.00,1
788230,1636,P,Yes,None,180,166,173,2.54,6.43,178.13,179.00,179.00,9.06,82.12,172.92,180.00,178.00,2.93,8.57,175.46,173.00,175.00,1
790157,1560,M,Yes,None,179,172,173,3.01,9.07,175.39,179.00,175.00,3.36,11.32,179.87,180.00,180.00,2.27,5.16,178.15,180.00,179.00,1
791630,1032,U,Yes,None,178,179,176,2.40,5.78,174.36,353.00,174.00,7.95,63.19,178.00,180.00,179.00,3.81,14.50,177.62,180.00,179.00,1
793262,654,I,Yes,None,175,177,179,6.40,41.00,171.98,355.00,174.00,14.51,210.45,177.87,180.00,179.00,6.45,41.65,174.65,180.00,178.00,1
795763,1151,S,Yes,None,179,175,175,9.11,82.99,163.86,355.00,160.00,19.77,390.73,187.48,199.00,196.00,4.75,22.60,170.75,171.00,171.00,1
798615,2000,V,No,Omission,156,209,173,12.48,155.76,156.28,142.00,157.00,11.74,137.83,191.81,199.00,195.50,2.17,4.72,171.60,170.00,171.00,0
800627,2000,N,No,Omission,152,199,171,31.32,981.04,175.97,142.00,176.00,9.32,86.91,186.24,199.00,185.00,2.31,5.32,172.79,171.00,172.50,0
802631,2000,L,No,Omission,164,176,170,21.30,453.87,206.94,41.00,219.00,4.76,22.66,183.50,185.00,184.00,5.57,31.00,176.98,174.00,174.00,0
802917,285,I,Yes,None,176,180,170,19.46,378.53,209.56,39.00,219.00,4.66,21.68,183.62,185.00,184.00,5.61,31.51,177.83,185.00,175.50,1
806634,2000,a,No,Omission,220,177,186,18.58,345.15,192.21,176.00,178.00,2.27,5.14,177.90,177.00,178.00,3.11,9.68,180.95,178.00,180.00,0
808645,2000,E,No,Omission,190,181,180,2.53,6.38,177.38,357.00,177.00,3.44,11.84,178.26,177.00,177.00,6.93,47.98,180.25,180.00,179.00,0
809161,515,Q,Yes,None,178,179,179,1.15,1.32,176.85,357.00,177.00,3.72,13.84,178.53,177.00,177.00,11.53,132.99,177.24,178.00,179.00,1
811444,796,x,No,Commission,178,176,180,1.33,1.76,177.73,179.00,178.00,2.99,8.94,179.78,179.00,179.00,11.98,143.49,177.03,180.00,180.00,0
814674,2000,X,Yes,None,179,180,179,6.60,43.59,184.67,179.00,183.00,4.05,16.38,180.39,179.00,179.00,5.45,29.73,183.33,180.00,182.00,1
815046,372,I,Yes,None,178,178,182,6.87,47.14,184.46,179.00,183.00,4.12,17.00,180.24,178.00,179.00,5.95,35.40,182.76,180.00,181.00,1
817973,1293,V,Yes,None,195,185,193,5.74,32.95,182.38,180.00,181.00,3.25,10.58,174.96,174.00,174.00,3.97,15.77,179.86,181.00,180.00,1
819825,1143,N,Yes,None,175,177,173,2.96,8.77,180.10,182.00,180.00,1.68,2.81,172.86,172.00,172.00,2.04,4.18,179.56,181.00,181.00,1
821315,633,U,Yes,None,180,174,180,3.88,15.09,178.94,182.00,180.00,1.94,3.77,173.74,172.00,174.00,1.56,2.44,179.74,181.00,181.00,1
823400,716,J,Yes,None,181,172,181,4.41,19.41,176.12,355.00,175.00,1.99,3.96,175.02,176.00,176.00,1.75,3.06,178.05,177.00,177.00,1
825296,598,C,Yes,None,174,177,177,2.20,4.83,174.86,176.00,175.00,1.62,2.63,175.91,176.00,176.00,0.86,0.74,177.19,178.00,177.00,1
828717,2000,R,No,Omission,176,176,178,1.84,3.40,174.36,353.00,174.00,3.26,10.63,177.79,176.00,177.00,1.20,1.45,177.73,179.00,178.00,0
829483,766,Z,Yes,None,178,174,178,1.34,1.80,173.86,353.00,174.00,3.03,9.18,178.15,176.00,177.00,1.21,1.48,177.61,179.00,178.00,1
832745,2000,x,Yes,None,173,178,178,0.35,0.13,173.85,174.00,174.00,0.80,0.65,177.39,177.00,177.00,0.61,0.37,177.34,177.00,177.00,1
833316,571,b,Yes,None,173,179,177,0.18,0.03,173.97,174.00,174.00,0.47,0.22,177.15,177.00,177.00,0.50,0.25,177.47,177.00,177.00,1
836766,2000,X,Yes,None,174,177,178,0.00,0.00,174.00,174.00,174.00,0.50,0.25,176.55,177.00,177.00,0.44,0.19,177.74,178.00,178.00,1
838146,1379,I,Yes,None,174,177,178,0.00,0.00,174.00,174.00,174.00,0.45,0.20,176.27,176.00,176.00,0.18,0.03,177.97,178.00,178.00,1
839929,1145,G,Yes,None,174,176,178,2.33,5.45,172.42,174.00,174.00,13.77,189.52,166.72,176.00,176.00,2.27,5.16,176.38,178.00,178.00,1
842810,2000,K,No,Omission,174,176,178,2.16,4.68,170.14,349.00,170.00,10.09,101.79,155.24,145.00,155.00,1.54,2.36,173.57,173.00,173.00,0
844815,2000,W,No,Omission,168,145,173,6.34,40.15,172.99,168.00,171.00,9.82,96.51,160.93,145.00,161.00,1.94,3.78,174.24,173.00,173.00,0
846816,2000,x,Yes,None,171,163,172,5.99,35.86,173.94,173.00,173.00,6.58,43.36,169.03,173.00,172.00,2.55,6.51,176.74,179.00,178.00,1
848833,2000,X,Yes,None,188,172,177,4.19,17.59,174.80,174.00,174.00,1.21,1.47,172.70,172.00,173.00,0.95,0.91,178.52,179.00,179.00,1
849298,465,T,Yes,None,182,173,178,1.62,2.62,173.51,173.00,173.00,1.04,1.07,172.89,173.00,173.00,0.91,0.84,178.53,179.00,179.00,1
851467,623,C,Yes,None,174,171,180,0.65,0.42,173.18,173.00,173.00,0.50,0.25,172.65,173.00,173.00,0.77,0.59,178.16,178.00,178.00,1
853697,849,a,Yes,None,173,173,177,0.50,0.25,172.56,353.00,173.00,0.84,0.71,173.50,173.00,173.00,0.32,0.10,177.89,178.00,178.00,1
855351,500,E,Yes,None,173,173,178,0.55,0.30,172.42,172.00,172.00,1.13,1.27,174.30,173.00,175.00,0.39,0.15,177.82,178.00,178.00,1
858870,2000,X,Yes,None,172,176,177,0.55,0.31,172.44,172.00,172.00,0.93,0.87,175.25,175.00,175.00,0.64,0.41,177.37,178.00,177.00,1
859670,799,E,Yes,None,173,175,177,0.50,0.25,172.54,353.00,173.00,0.95,0.90,175.23,175.00,175.00,0.64,0.41,177.35,177.00,177.00,1
861854,973,H,Yes,None,173,174,178,0.49,0.24,172.65,353.00,173.00,1.13,1.27,174.91,174.00,174.00,0.45,0.21,177.03,177.00,177.00,1
864891,2000,P,No,Omission,173,174,177,0.45,0.20,172.72,173.00,173.00,0.88,0.77,174.62,174.00,174.00,0.17,0.03,177.03,177.00,177.00,0
865697,805,M,Yes,None,173,174,177,0.47,0.22,172.68,353.00,173.00,0.90,0.82,174.86,174.00,175.00,0.17,0.03,177.03,177.00,177.00,1
868897,2000,X,Yes,None,172,176,177,0.47,0.22,172.78,353.00,173.00,0.62,0.38,175.16,175.00,175.00,0.00,0.00,177.00,177.00,177.00,1
870330,1433,Z,Yes,None,173,175,177,0.30,0.09,173.10,353.00,173.00,0.41,0.17,174.93,175.00,175.00,0.26,0.07,176.93,177.00,177.00,1
871680,766,B,Yes,None,173,174,177,0.27,0.07,173.08,353.00,173.00,0.50,0.25,175.31,175.00,175.00,0.47,0.22,176.66,177.00,177.00,1
874397,1473,A,Yes,None,174,175,177,0.20,0.04,173.04,173.00,173.00,0.50,0.25,175.46,175.00,175.00,0.33,0.11,176.12,176.00,176.00,1
875763,833,V,Yes,None,173,176,176,0.00,0.00,173.00,173.00,173.00,0.47,0.22,175.33,175.00,175.00,0.13,0.02,176.02,176.00,176.00,1
877364,433,C,Yes,None,173,176,176,0.00,0.00,173.00,173.00,173.00,0.10,0.01,175.01,175.00,175.00,0.44,0.20,176.27,176.00,176.00,1
880957,2000,X,Yes,None,173,175,177,0.32,0.11,173.07,173.00,173.00,5.89,34.71,176.42,175.00,175.00,0.66,0.43,176.69,177.00,177.00,1
882497,1539,T,Yes,None,173,175,177,1.86,3.45,174.21,173.00,173.00,18.74,351.35,188.24,175.00,175.00,0.81,0.66,176.65,177.00,177.00,1
883547,585,E,Yes,None,173,175,176,2.47,6.08,175.42,173.00,176.00,18.64,347.53,188.43,175.00,175.00,0.76,0.58,176.81,177.00,177.00,1
886965,2000,x,Yes,None,176,217,176,4.30,18.49,180.66,180.00,179.00,9.68,93.67,178.10,173.00,174.00,2.84,8.09,177.43,177.00,177.00,1
887832,866,A,Yes,None,179,177,177,4.25,18.05,180.94,178.00,180.00,3.99,15.96,175.60,173.00,174.00,3.04,9.23,177.39,177.00,177.00,1
890062,1086,U,Yes,None,179,174,177,5.03,25.32,179.78,178.00,178.50,6.53,42.66,180.31,180.00,180.00,3.39,11.51,177.48,174.00,177.00,1
